<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Social.Sec.Inv,20220613,999.00,1030.00,990.00,1010.00,731507666882,724320038,15195,D,982.00,1005.00
Social.Sec.Inv,20220612,955.00,999.00,953.00,982.00,657375051997,669548065,13371,D,961.00,993.00
Social.Sec.Inv,20220611,967.00,971.00,951.00,961.00,452335399002,470818925,10817,D,965.00,963.00
Social.Sec.Inv,20220608,950.00,982.00,950.00,965.00,551311360664,571454441,12121,D,957.00,975.00
Social.Sec.Inv,20220607,950.00,965.00,945.00,957.00,519065425028,542635868,12223,D,956.00,953.00
Social.Sec.Inv,20220606,980.00,981.00,942.00,956.00,861856046084,901901010,19756,D,982.00,950.00
Social.Sec.Inv,20220601,989.00,990.00,972.00,982.00,676408392803,688638282,14453,D,987.00,984.00
Social.Sec.Inv,20220531,996.00,997.00,982.00,987.00,563932600134,571424466,12580,D,987.00,983.00
Social.Sec.Inv,20220530,1000.00,1000.00,981.00,987.00,608924462462,617040378,15959,D,989.00,982.00
Social.Sec.Inv,20220529,994.00,1001.00,982.00,989.00,872960716971,882337666,17974,D,1003.00,994.00
Social.Sec.Inv,20220528,1017.00,1033.00,996.00,1003.00,832169307098,829624587,19926,D,1015.00,997.00
Social.Sec.Inv,20220525,1017.00,1040.00,1007.00,1015.00,890485719543,877161322,16413,D,1013.00,1014.00
Social.Sec.Inv,20220524,1010.00,1033.00,1001.00,1013.00,872653012732,861148558,17073,D,1013.00,1021.00
Social.Sec.Inv,20220523,1039.00,1044.00,1002.00,1013.00,1239748383534,1223923316,23027,D,1039.00,1009.00
Social.Sec.Inv,20220522,1042.00,1052.00,1032.00,1039.00,683938302125,658176852,13569,D,1040.00,1039.00
Social.Sec.Inv,20220521,1050.00,1052.00,1035.00,1040.00,907639494526,872551215,17322,D,1061.00,1039.00
Social.Sec.Inv,20220518,1069.00,1076.00,1054.00,1061.00,1016185646599,958062377,17806,D,1081.00,1058.00
Social.Sec.Inv,20220517,1078.00,1103.00,1065.00,1081.00,1676415558952,1550667794,24935,D,1065.00,1068.00
Social.Sec.Inv,20220516,1068.00,1080.00,1055.00,1065.00,1176531537166,1104965747,26285,D,1058.00,1071.00
Social.Sec.Inv,20220515,1080.00,1085.00,1040.00,1058.00,1175769082545,1110926166,20893,D,1069.00,1061.00
